App,Red,tipo_variable,tipo_contenido,Lat. Inicio (inicio app o inicio envio_contenido),Long. Inicio (inicio app o inicio envio_contenido),fecha_hora_inicio_enviado,fecha_hora_fin_enviado,fecha_hora_inicio_entregado,fecha_hora_fin_entregado,Tamano archivo (MB),RESULTADO
Whatsapp,MOBILE,envio_contenido,texto,-17.3762409,-66.15673,25/06/2025 14:02:19,25/06/2025 14:02:21,25/06/2025 14:02:21,25/06/2025 14:02:21,0.0,Entregado
Whatsapp,MOBILE,envio_contenido,imagen,-17.3762409,-66.15673,25/06/2025 14:02:28,25/06/2025 14:02:30,25/06/2025 14:02:30,25/06/2025 14:02:30,3.3,Entregado
Whatsapp,MOBILE,tiempo_carga_app,n/a,-17.3762409,-66.15673,25/06/2025 14:03:33,25/06/2025 14:03:36,n/a,n/a,n/a,APP cargada
Whatsapp,MOBILE,envio_contenido,estado,-17.3762409,-66.15673,25/06/2025 14:03:44,25/06/2025 14:03:47,,,n/a,Entregado
Whatsapp,MOBILE,envio_contenido,texto,-17.3762409,-66.15673,25/06/2025 14:03:54,25/06/2025 14:03:56,25/06/2025 14:03:56,25/06/2025 14:03:56,0.0,Entregado
Whatsapp,MOBILE,envio_contenido,imagen,-17.3762409,-66.15673,25/06/2025 14:04:04,25/06/2025 14:04:06,25/06/2025 14:04:06,25/06/2025 14:04:06,3.3,Entregado
Whatsapp,MOBILE,tiempo_carga_app,n/a,-17.3762409,-66.15673,25/06/2025 14:05:09,25/06/2025 14:05:12,n/a,n/a,n/a,APP cargada
Whatsapp,MOBILE,envio_contenido,estado,-17.3762409,-66.15673,25/06/2025 14:05:21,25/06/2025 14:05:23,,,n/a,Entregado
Whatsapp,MOBILE,envio_contenido,texto,-17.3762409,-66.15673,25/06/2025 14:05:32,25/06/2025 14:05:34,25/06/2025 14:05:34,25/06/2025 14:05:34,0.0,Entregado
Whatsapp,MOBILE,envio_contenido,imagen,-17.3762409,-66.15673,25/06/2025 14:05:41,25/06/2025 14:05:43,25/06/2025 14:05:43,25/06/2025 14:05:43,3.3,Entregado
Whatsapp,MOBILE,tiempo_carga_app,n/a,-17.3762409,-66.15673,25/06/2025 14:06:47,25/06/2025 14:06:50,n/a,n/a,n/a,APP cargada
Whatsapp,MOBILE,envio_contenido,estado,-17.3762409,-66.15673,25/06/2025 14:06:58,25/06/2025 14:07:00,,,n/a,Entregado
Whatsapp,MOBILE,envio_contenido,texto,-17.3762409,-66.15673,25/06/2025 14:07:08,25/06/2025 14:07:10,25/06/2025 14:07:10,25/06/2025 14:07:10,0.0,Entregado
Whatsapp,MOBILE,envio_contenido,imagen,-17.3762409,-66.15673,25/06/2025 14:07:17,25/06/2025 14:07:19,25/06/2025 14:07:19,25/06/2025 14:07:19,3.3,Entregado
Whatsapp,MOBILE,tiempo_carga_app,n/a,-17.3762409,-66.15673,25/06/2025 14:08:23,25/06/2025 14:08:26,n/a,n/a,n/a,APP cargada
Whatsapp,MOBILE,envio_contenido,estado,-17.3762409,-66.15673,25/06/2025 14:08:34,25/06/2025 14:08:37,,,n/a,Entregado
Whatsapp,MOBILE,envio_contenido,texto,-17.3762409,-66.15673,25/06/2025 14:08:44,25/06/2025 14:08:46,25/06/2025 14:08:46,25/06/2025 14:08:46,0.0,Entregado
Whatsapp,MOBILE,envio_contenido,imagen,-17.3762409,-66.15673,25/06/2025 14:08:54,25/06/2025 14:08:56,25/06/2025 14:08:56,25/06/2025 14:08:56,3.3,Entregado
Whatsapp,MOBILE,tiempo_carga_app,n/a,-17.3762409,-66.15673,25/06/2025 14:10:00,25/06/2025 14:10:03,n/a,n/a,n/a,APP cargada
Whatsapp,MOBILE,envio_contenido,estado,-17.3762409,-66.15673,25/06/2025 14:10:10,25/06/2025 14:10:13,,,n/a,Entregado
Whatsapp,MOBILE,envio_contenido,texto,-17.3762409,-66.15673,25/06/2025 14:10:21,25/06/2025 14:10:23,25/06/2025 14:10:23,25/06/2025 14:10:23,0.0,Entregado
Whatsapp,MOBILE,envio_contenido,imagen,-17.3762409,-66.15673,25/06/2025 14:10:30,n/a,n/a,n/a,3.3,Timeout
Whatsapp,MOBILE,tiempo_carga_app,n/a,-17.3762409,-66.15673,25/06/2025 14:11:45,25/06/2025 14:11:48,n/a,n/a,n/a,APP cargada
Whatsapp,MOBILE,envio_contenido,estado,-17.3762409,-66.15673,25/06/2025 14:11:56,25/06/2025 14:11:59,,,n/a,Entregado
Whatsapp,MOBILE,envio_contenido,texto,-17.3762409,-66.15673,25/06/2025 14:12:08,25/06/2025 14:12:09,25/06/2025 14:12:09,25/06/2025 14:12:09,0.0,Entregado
Whatsapp,MOBILE,envio_contenido,imagen,-17.3762409,-66.15673,25/06/2025 14:12:17,25/06/2025 14:12:19,25/06/2025 14:12:19,25/06/2025 14:12:19,3.3,Entregado
Whatsapp,MOBILE,tiempo_carga_app,n/a,-17.3762409,-66.15673,25/06/2025 14:13:23,25/06/2025 14:13:26,n/a,n/a,n/a,APP cargada
Whatsapp,MOBILE,envio_contenido,estado,-17.3762409,-66.15673,25/06/2025 14:13:33,25/06/2025 14:13:39,,,n/a,Entregado
Whatsapp,MOBILE,envio_contenido,texto,-17.3762409,-66.15673,25/06/2025 14:13:46,25/06/2025 14:13:49,25/06/2025 14:13:49,25/06/2025 14:13:49,0.0,Entregado
Whatsapp,MOBILE,envio_contenido,imagen,-17.3762409,-66.15673,25/06/2025 14:13:56,25/06/2025 14:13:58,25/06/2025 14:13:58,25/06/2025 14:13:58,3.3,Entregado
Whatsapp,MOBILE,tiempo_carga_app,n/a,-17.3762409,-66.15673,25/06/2025 14:15:01,25/06/2025 14:15:05,n/a,n/a,n/a,APP cargada
Whatsapp,MOBILE,envio_contenido,estado,-17.3762409,-66.15673,25/06/2025 14:15:12,25/06/2025 14:15:15,,,n/a,Entregado
Whatsapp,MOBILE,envio_contenido,texto,-17.3762409,-66.15673,25/06/2025 14:15:23,25/06/2025 14:15:25,25/06/2025 14:15:25,25/06/2025 14:15:25,0.0,Entregado
Whatsapp,MOBILE,envio_contenido,imagen,-17.3762409,-66.15673,25/06/2025 14:15:32,25/06/2025 14:15:34,25/06/2025 14:15:34,25/06/2025 14:15:34,3.3,Entregado
Whatsapp,MOBILE,tiempo_carga_app,n/a,-17.3762409,-66.15673,25/06/2025 14:18:23,25/06/2025 14:18:27,n/a,n/a,n/a,APP cargada
Whatsapp,MOBILE,envio_contenido,estado,-17.3762409,-66.15673,25/06/2025 14:18:33,25/06/2025 14:18:36,,,n/a,Entregado
Whatsapp,MOBILE,envio_contenido,texto,-17.3762409,-66.15673,25/06/2025 14:18:44,25/06/2025 14:18:46,25/06/2025 14:18:46,25/06/2025 14:18:46,0.0,Entregado
Whatsapp,MOBILE,envio_contenido,imagen,-17.3762409,-66.15673,25/06/2025 14:18:53,n/a,n/a,n/a,3.3,FALLO_ENVIO
Whatsapp,MOBILE,tiempo_carga_app,n/a,-17.3762409,-66.15673,25/06/2025 14:20:07,25/06/2025 14:20:11,n/a,n/a,n/a,APP cargada
Whatsapp,MOBILE,envio_contenido,estado,-17.3762409,-66.15673,25/06/2025 14:20:18,25/06/2025 14:20:23,,,n/a,Entregado
Whatsapp,MOBILE,envio_contenido,texto,-17.3762409,-66.15673,25/06/2025 14:20:31,25/06/2025 14:20:32,25/06/2025 14:20:32,25/06/2025 14:20:32,0.0,Entregado
Whatsapp,MOBILE,envio_contenido,imagen,-17.3762409,-66.15673,25/06/2025 14:20:40,25/06/2025 14:20:42,25/06/2025 14:20:42,25/06/2025 14:20:42,3.3,Entregado
